hour,failed_attempts,login_duration,protocol,label
19,0,137.27100863982352,HTTP,0
13,0,169.12003861363337,HTTP,0
7,1,91.58096429620954,HTTP,0
7,2,238.08234963091252,HTTPS,0
15,1,307.4832372405939,HTTPS,0
15,0,109.74716162423641,HTTP,0
14,1,257.699154729832,HTTPS,0
19,2,217.16147836361614,HTTPS,0
15,0,326.09087928755304,HTTPS,0
16,0,86.67633020944042,HTTP,0
18,0,216.51376942523825,HTTPS,0
7,0,301.7386916228731,HTTPS,0
20,0,166.06092445414168,HTTPS,0
16,1,99.83219678816636,HTTP,0
8,0,254.93016452694613,HTTPS,0
14,0,247.10694976754408,HTTPS,0
5,0,139.0346239699831,HTTP,0
7,0,194.1575330070512,HTTPS,0
5,2,15.312986836534686,DNS,0
8,0,259.17650675248603,HTTPS,0
16,1,192.14974695903857,HTTPS,0
10,3,17.69216452172641,DNS,0
8,0,237.1672863122978,HTTPS,0
5,0,155.5426089368974,HTTP,0
14,2,91.44898707008626,HTTP,0
15,3,129.02533683338163,HTTP,0
16,2,263.29705027431345,HTTPS,0
16,1,297.5717047869195,HTTPS,0
15,1,285.7692904100239,HTTPS,0
8,1,141.75193761869343,HTTP,0
8,2,274.8054500142286,HTTPS,0
12,0,248.55520029080512,HTTPS,0
14,0,130.13397950973024,HTTP,0
9,0,24.352727972417483,DNS,0
7,0,164.77220150263878,HTTPS,0
12,0,196.14979674005465,HTTPS,0
15,3,211.49897839615,HTTPS,0
13,0,241.07052053625466,HTTPS,0
14,0,279.13841093638786,HTTPS,0
10,0,311.52551006816884,HTTPS,0
8,1,144.24141795278177,HTTP,0
10,1,6.623491805447873,DNS,0
8,1,250.66479991257674,HTTPS,0
17,2,264.0713151558465,HTTPS,0
13,0,187.8874411878291,HTTPS,0
15,1,186.4386098785713,HTTPS,0
16,0,73.41847222126687,HTTP,0
9,1,213.20764568799535,HTTPS,0
7,1,350.20557504242277,HTTPS,0
14,1,232.74721614012105,HTTPS,0
13,2,229.4345457397631,HTTPS,0
7,1,20.638580216432345,DNS,0
8,3,159.54880244999723,HTTP,0
8,2,293.92106991853205,HTTPS,0
4,41,2.7270780633534466,SSH,1
16,1,12.941054082712936,DNS,0
16,0,19.265258768760482,DNS,0
23,46,1.8195295210703126,SSH,1
13,1,217.69246761170376,HTTPS,0
9,1,291.47014552285094,HTTPS,0
9,1,244.54779456165312,HTTPS,0
8,0,244.0268202156449,HTTPS,0
8,0,122.02445211868381,HTTP,0
23,63,2.670652196929572,SSH,1
16,1,109.43050576627229,HTTP,0
15,0,280.577711934865,HTTPS,0
12,0,21.04390896583824,DNS,0
10,0,68.82322206527977,HTTP,0
14,0,253.45180804612727,HTTPS,0
17,1,248.88926403947974,HTTPS,0
15,0,19.457307866184767,DNS,0
12,2,202.32934777161816,HTTPS,0
13,3,112.48057697365556,HTTP,0
7,1,217.239595518898,HTTPS,0
17,0,306.117242765101,HTTPS,0
12,0,230.92097945425934,HTTPS,0
10,0,117.90291266312532,HTTP,0
16,1,111.75854346856923,HTTP,0
12,1,285.5797102190102,HTTPS,0
8,0,253.62026400479607,HTTPS,0
6,0,305.4876678233965,HTTPS,0
8,1,138.9717743835092,HTTP,0
16,2,128.52093217159413,HTTP,0
9,0,237.51430554219246,HTTPS,0
16,1,263.42644131656346,HTTPS,0
7,0,125.95464037752863,HTTP,0
7,1,254.6565828379841,HTTPS,0
14,1,66.87060104304787,HTTP,0
21,1,274.802955434364,HTTPS,0
10,1,346.6126652460056,HTTPS,0
6,0,229.67154306502343,HTTPS,0
19,1,109.32151899306605,HTTP,0
14,0,290.1323126923129,HTTPS,0
14,0,182.50646451082116,HTTPS,0
16,0,161.95875451849025,HTTPS,0
8,1,214.8691170419383,HTTPS,0
8,1,134.6647857701602,HTTP,0
7,0,210.63952036072976,HTTPS,0
14,2,15.150247436556064,DNS,0
8,1,319.6615407797428,HTTPS,0
11,0,292.40771025501994,HTTPS,0
18,0,286.2177488244876,HTTPS,0
7,0,108.33702669112647,HTTP,0
7,0,178.3973235225549,HTTP,0
10,0,17.73390346907289,DNS,0
18,1,234.22080784678502,HTTPS,0
7,2,132.88506774216376,HTTP,0
8,0,238.64503768680595,HTTPS,0
18,3,158.63225792152147,HTTP,0
16,2,240.80689829707046,HTTPS,0
17,3,290.96194440689965,HTTPS,0
7,1,141.86965930593317,HTTP,0
9,0,288.31417929035456,HTTPS,0
7,1,226.93401275169734,HTTPS,0
8,2,188.387305535434,HTTPS,0
9,0,201.02757515303767,HTTPS,0
9,0,382.6607798349171,HTTPS,0
19,0,235.49476811141602,HTTPS,0
13,0,194.09492222762287,HTTPS,0
10,0,17.755409820262155,DNS,0
8,1,215.46683124280725,HTTPS,0
8,0,238.47878330223287,HTTPS,0
15,0,274.61033132474535,HTTPS,0
18,0,224.52010650281863,HTTPS,0
10,2,192.1966208621996,HTTPS,0
9,0,119.6961390113814,HTTP,0
15,1,105.46038957775306,HTTP,0
12,0,138.8618805966308,HTTPS,0
18,0,173.28301169096144,HTTP,0
11,1,59.44851443164918,HTTP,0
15,1,236.89148687190337,HTTPS,0
9,4,12.875301682763148,DNS,0
14,2,216.636237218934,HTTPS,0
10,0,118.8589026116166,HTTP,0
17,1,134.14832197259787,HTTP,0
8,1,129.25514105666997,HTTP,0
4,29,2.3251165175955935,SSH,1
18,1,230.65736586635487,HTTPS,0
8,1,76.10065434410296,HTTP,0
15,0,348.25188869719625,HTTPS,0
10,1,190.94687795615235,HTTPS,0
8,1,208.2140413392574,HTTPS,0
16,0,187.6777567592397,HTTPS,0
9,3,130.02721762809318,HTTP,0
7,1,218.26084722034057,HTTPS,0
16,3,234.16598391600365,HTTPS,0
9,2,211.21928757197117,HTTPS,0
15,1,153.06586733377117,HTTP,0
18,1,206.2578262961113,HTTPS,0
14,2,113.56773620085468,HTTP,0
10,2,118.61811570686831,HTTP,0
9,0,247.3200598235151,HTTPS,0
8,0,303.91978973664294,HTTPS,0
2,48,2.0747411548823407,SSH,1
9,1,98.2824020613763,HTTP,0
18,0,22.21979373863428,DNS,0
4,44,1.0202835734479614,SSH,1
16,1,107.72548218619194,HTTP,0
11,3,273.3793372355705,HTTPS,0
15,0,14.515076956209022,DNS,0
9,0,286.0132059052663,HTTPS,0
17,1,234.548564437698,HTTPS,0
9,1,200.94209896978506,HTTPS,0
12,1,150.82723165204195,HTTP,0
6,0,319.7959228392732,HTTPS,0
23,56,2.9831912224356674,SSH,1
14,1,12.719578387005482,DNS,0
10,1,214.70579873943703,HTTPS,0
2,66,2.3226402797423296,SSH,1
8,0,65.36673294965206,HTTP,0
19,0,225.08828776528986,HTTPS,0
15,0,188.20328246490905,HTTPS,0
17,3,218.82339117098502,HTTPS,0
12,3,309.49444990980317,HTTPS,0
7,1,183.62359780743432,HTTPS,0
9,3,156.48396027910476,HTTP,0
10,1,212.91483334513705,HTTPS,0
7,0,114.40974060797129,HTTP,0
13,0,11.579566927990253,DNS,0
11,1,12.764423892655861,DNS,0
18,2,128.58540564237344,HTTP,0
18,0,256.5291394488437,HTTPS,0
16,0,128.69903960403184,HTTP,0
23,63,1.8339259010400333,SSH,1
10,1,190.31401596305204,HTTPS,0
10,1,90.38739768901911,HTTP,0
9,2,245.73122845563887,HTTPS,0
8,0,280.34048932424497,HTTPS,0
8,0,235.64864390447795,HTTPS,0
13,2,278.4056583145308,HTTPS,0
8,1,266.5767868802457,HTTPS,0
15,0,225.40441134316194,HTTPS,0
8,0,103.64245838006298,HTTP,0
14,1,118.98863835467435,HTTP,0
16,0,69.96870305717958,HTTP,0
17,3,169.51809496276246,HTTPS,0
14,1,56.65022546758195,HTTP,0
14,0,112.67921071454106,HTTP,0
11,0,92.05244658328316,HTTP,0
9,0,272.5351743145402,HTTPS,0
16,1,148.13173323400642,HTTP,0
18,0,27.595481541292877,DNS,0
14,2,201.37457565179918,HTTPS,0
6,2,122.92234581019132,HTTP,0
16,1,141.07906807666137,HTTP,0
11,1,327.2229508705658,HTTPS,0
8,1,15.235493252759625,DNS,0
8,0,190.08227999379818,HTTPS,0
15,0,244.30562366107594,HTTPS,0
2,74,1.857431660994585,SSH,1
6,1,136.46687295463929,HTTP,0
9,1,315.1809129551476,HTTPS,0
4,70,2.678568491633002,SSH,1
4,2,12.382108722755,DNS,0
9,0,207.526964091333,HTTPS,0
11,2,226.97640693871327,HTTPS,0
8,1,311.4894133810591,HTTPS,0
15,2,19.494784193925547,DNS,0
9,1,251.49972061920204,HTTPS,0
14,0,95.99270830107756,HTTP,0
15,2,135.45109122273132,HTTP,0
13,0,276.7676148801965,HTTPS,0
17,3,357.69132711094426,HTTPS,0
14,2,255.51292078881536,HTTPS,0
8,0,333.1137267810549,HTTPS,0
8,0,226.57695276142374,HTTPS,0
9,1,191.20698327660395,HTTPS,0
15,0,98.09274749939956,HTTP,0
13,0,118.58066782808484,HTTPS,0
6,0,289.9349769745601,HTTPS,0
7,0,105.15541402031594,HTTP,0
7,0,200.16076529602776,HTTPS,0
8,0,260.2276139536077,HTTPS,0
10,1,220.15466677109325,HTTPS,0
17,0,17.902075663082677,DNS,0
18,1,118.50390274588413,HTTP,0
7,0,337.73559682728967,HTTPS,0
7,1,248.1464416781443,HTTPS,0
16,1,373.6656035732002,HTTPS,0
16,1,147.27673921031015,HTTP,0
15,0,137.7460031606815,HTTP,0
8,2,271.85964563745404,HTTPS,0
17,1,289.84843236309257,HTTPS,0
9,0,151.89720536732509,HTTP,0
15,0,142.46049643519066,HTTP,0
8,1,8.217739854613626,DNS,0
10,1,91.71887649613237,HTTP,0
15,1,143.56620155758426,HTTP,0
10,1,137.49689415435853,HTTP,0
12,4,232.2192483763337,HTTPS,0
7,3,308.5122608717068,HTTPS,0
16,0,219.15876864810713,HTTPS,0
18,0,251.26465443845785,HTTPS,0
7,1,11.07066310285989,DNS,0
9,0,6.851924393785506,DNS,0
15,1,298.61033748682314,HTTPS,0
7,1,23.67724625114056,DNS,0
14,2,244.81426565347445,HTTPS,0
6,1,14.188217367254488,DNS,0
19,0,69.49090990298421,HTTP,0
13,1,228.5442157402715,HTTPS,0
11,1,217.44107917143106,HTTPS,0
15,3,271.00062917302836,HTTPS,0
16,0,9.027803820218683,DNS,0
19,0,148.97800170371187,HTTP,0
19,0,116.32886156456534,HTTP,0
13,0,112.55401657166114,HTTP,0
9,1,275.59197100187953,HTTPS,0
16,1,234.68775439414452,HTTPS,0
7,1,196.39012058009246,HTTPS,0
12,0,226.79880367726184,HTTPS,0
9,1,248.9117481441392,HTTPS,0
11,0,68.38589934631274,HTTP,0
15,2,240.89618951797922,HTTPS,0
16,1,235.80135751097896,HTTPS,0
7,1,198.94243105666288,HTTPS,0
7,0,284.0553323393542,HTTPS,0
15,0,327.70455042996866,HTTPS,0
9,1,295.0685253568325,HTTPS,0
20,0,228.6821153089292,HTTPS,0
16,0,13.615209218085123,DNS,0
12,0,224.47666044017535,HTTPS,0
7,1,129.90701580075674,HTTP,0
15,2,193.38514802652514,HTTPS,0
15,0,205.33380472520864,HTTPS,0
8,0,175.0427068289273,HTTP,0
17,0,91.08820240298185,HTTP,0
16,1,331.1410640681124,HTTPS,0
7,0,269.6402671423901,HTTPS,0
14,1,18.605667987627637,DNS,0
9,0,147.53426115475736,HTTP,0
7,2,360.9742919015231,HTTPS,0
20,1,126.1805131123342,HTTP,0
9,0,149.88182059976253,HTTP,0
8,2,239.09035727582258,HTTPS,0
18,1,230.01481777813677,HTTPS,0
9,1,168.75386714920128,HTTP,0
6,1,281.0065246153012,HTTPS,0
19,2,240.92819622277173,HTTPS,0
12,1,282.47980086108373,HTTPS,0
7,0,333.87682934451334,HTTPS,0
14,0,86.92240331828148,HTTP,0
19,1,281.4772550835216,HTTPS,0
8,1,209.12851975418977,HTTPS,0
14,0,14.068683594710865,DNS,0
16,2,332.61930080455204,HTTPS,0
14,0,234.71281445790288,HTTPS,0
20,0,288.24047093880955,HTTPS,0
6,0,139.95610281685055,HTTP,0
10,0,254.5121780253584,HTTPS,0
18,1,274.60131256747627,HTTPS,0
14,0,192.64701363943357,HTTPS,0
8,0,14.947461076567045,DNS,0
13,1,202.77721864861056,HTTPS,0
8,1,190.8916106630454,HTTPS,0
14,0,120.39603398299337,HTTP,0
10,1,128.2131889032859,HTTP,0
7,0,179.016266973811,HTTPS,0
3,16,2.755007653145179,SSH,1
19,1,121.49966761874322,HTTP,0
14,1,206.3283800964068,HTTPS,0
15,0,215.4680196188719,HTTPS,0
11,1,322.95048812966536,HTTPS,0
19,2,112.90829292314106,HTTP,0
8,1,266.6827975511389,HTTPS,0
3,75,2.5001448622671116,SSH,1
10,2,299.44609677517093,HTTPS,0
8,3,239.70855659909643,HTTPS,0
8,1,240.2638804584604,HTTPS,0
7,0,73.96908217324177,HTTP,0
17,1,122.20103047738675,HTTP,0
13,0,16.143428745442893,DNS,0
9,0,212.63810082698689,HTTPS,0
4,23,1.4143255883767265,SSH,1
10,1,156.26031365746022,HTTP,0
8,0,61.398966800137686,HTTP,0
23,63,2.2907417205479157,SSH,1
5,1,183.82613409505151,HTTPS,0
8,0,341.9819687697489,HTTPS,0
14,1,296.1289609991855,HTTPS,0
3,72,0.7301634546882454,SSH,1
15,1,243.06453814076673,HTTPS,0
8,0,209.59175432434986,HTTPS,0
16,0,253.5213477372251,HTTPS,0
13,1,113.2942504747734,HTTP,0
15,1,179.40813888752047,HTTPS,0
23,18,1.2775894567747912,SSH,1
14,0,279.4724539624659,HTTPS,0
8,0,279.13743688429054,HTTPS,0
13,2,15.069892949505446,DNS,0
9,0,112.91911128887011,HTTP,0
10,0,340.4555233109965,HTTPS,0
7,0,287.9849715119078,HTTPS,0
15,1,162.45443568905137,HTTPS,0
2,75,2.296343673951935,SSH,1
9,2,95.96346609327261,HTTP,0
5,0,276.72072496233824,HTTPS,0
14,0,270.77030917013394,HTTPS,0
11,0,248.61658103758748,HTTPS,0
9,0,147.72657855192216,HTTP,0
9,0,251.66065547896045,HTTPS,0
6,0,281.21805212660746,HTTPS,0
15,0,195.48929289614483,HTTPS,0
9,1,93.15475421723811,HTTP,0
7,2,170.077509407639,HTTPS,0
8,0,105.09898990697074,HTTP,0
9,0,275.00204027091416,HTTPS,0
8,1,8.62409427349798,DNS,0
13,1,175.98948529525137,HTTPS,0
9,0,258.7225554074539,HTTPS,0
8,1,188.34531987546774,HTTPS,0
8,2,122.03518520171953,HTTP,0
15,0,242.57177024899065,HTTPS,0
8,2,284.1679122880926,HTTPS,0
8,1,235.34497364407113,HTTPS,0
16,0,325.50177433658104,HTTPS,0
2,42,1.5366192443254623,SSH,1
13,0,326.2514934577751,HTTPS,0
16,1,277.59742028545406,HTTPS,0
10,0,182.0314978640418,HTTPS,0
16,1,20.202130143950022,DNS,0
17,0,132.2264371820962,HTTP,0
8,1,348.2889381539429,HTTPS,0
7,0,261.4790524479516,HTTPS,0
18,1,122.21125093431097,HTTP,0
9,0,248.34963810862382,HTTPS,0
9,0,259.025999984285,HTTPS,0
9,0,223.15779071639545,HTTPS,0
10,1,135.35562081466347,HTTP,0
15,0,98.75863491678199,HTTP,0
15,0,158.70900783496265,HTTP,0
12,0,95.34913844260663,HTTP,0
5,0,291.41074945714854,HTTPS,0
16,0,257.6743611113822,HTTPS,0
8,0,261.2354272385868,HTTPS,0
6,2,217.75525512315022,HTTPS,0
7,2,137.7005673211953,HTTP,0
15,2,227.7489724755347,HTTPS,0
8,1,220.86060631982448,HTTPS,0
10,0,22.940587611655264,DNS,0
10,0,126.08548414859477,HTTP,0
17,2,10.54212395910955,DNS,0
7,0,273.53275938071533,HTTPS,0
6,4,251.64314253514283,HTTPS,0
16,0,18.33744007611396,DNS,0
18,0,135.18105528073775,HTTP,0
14,1,197.3262224017353,HTTPS,0
10,0,269.3075790287606,HTTPS,0
14,1,350.5212474376374,HTTPS,0
8,1,266.38139868352283,HTTPS,0
15,3,14.477373693679677,DNS,0
4,45,3.264241513785213,SSH,1
17,0,196.76423320369386,HTTPS,0
11,1,152.76271525710933,HTTPS,0
10,2,116.14074208104981,HTTPS,0
9,0,219.93899507697222,HTTPS,0
9,0,129.0317402663789,HTTP,0
11,0,157.4030274367052,HTTP,0
7,1,115.76581895204221,HTTP,0
9,1,183.33316561496895,HTTPS,0
15,0,240.48433042838656,HTTPS,0
8,0,123.9893784837386,HTTP,0
11,0,146.0864892585843,HTTP,0
8,0,201.0681225392582,HTTP,0
15,2,343.40725962536044,HTTPS,0
13,1,96.4038332728716,HTTP,0
17,1,218.43476537299702,HTTPS,0
9,0,102.99334076265043,HTTP,0
9,1,297.7979423835947,HTTPS,0
6,1,245.9552584881333,HTTPS,0
6,0,244.42893957054417,HTTPS,0
16,0,145.4282866115266,HTTP,0
18,0,86.84342950129604,HTTP,0
14,1,263.65200317423984,HTTPS,0
8,0,245.13525144434902,HTTPS,0
16,2,271.43321107035337,HTTPS,0
4,38,1.9305975350054063,SSH,1
9,2,331.5264355912026,HTTPS,0
9,1,290.6956296289765,HTTPS,0
10,1,186.174018364728,HTTPS,0
8,1,108.54726765406534,HTTP,0
7,0,131.17422884577476,HTTP,0
10,1,233.52211142093358,HTTPS,0
15,1,203.78465536159442,HTTPS,0
8,2,219.84766706147425,HTTPS,0
8,0,278.01548101568676,HTTPS,0
14,0,178.42169978831538,HTTP,0
13,2,251.9949477597567,HTTPS,0
8,1,256.59884439303113,HTTPS,0
8,1,287.6635381117484,HTTPS,0
14,0,250.45213211456897,HTTPS,0
13,1,252.0336406797756,HTTPS,0
18,0,204.9690980161921,HTTPS,0
14,0,188.21811541561496,HTTPS,0
18,0,259.77753626629567,HTTPS,0
7,0,94.07625556177985,HTTP,0
8,1,275.3101426277927,HTTPS,0
8,4,9.952389049857022,DNS,0
8,0,205.0751876956537,HTTPS,0
10,0,261.02612764745385,HTTPS,0
6,2,230.0249622975184,HTTPS,0
18,1,284.2177467532092,HTTPS,0
8,1,263.0454361088564,HTTPS,0
6,1,337.9164515583719,HTTPS,0
15,0,260.56599843424624,HTTPS,0
10,0,18.209397625410077,HTTP,0
11,1,167.4599592034786,HTTPS,0
14,0,294.72761261032656,HTTPS,0
10,2,170.2631211827885,HTTPS,0
15,3,163.1006616325402,HTTP,0
17,1,88.24216849042466,HTTP,0
2,20,2.467711783895976,SSH,1
16,1,195.0055644499327,HTTP,0
17,1,157.22454143035623,HTTP,0
7,0,140.62117714231178,HTTP,0
6,1,290.84231499074014,HTTPS,0
12,0,216.19648797683314,HTTPS,0
14,2,14.218711247483268,DNS,0
8,0,114.32221838247288,HTTP,0
16,2,275.5203774501833,HTTPS,0
15,0,19.552479357955114,DNS,0
8,1,227.29435602791108,HTTPS,0
18,0,205.3297738287061,HTTPS,0
11,0,246.43079862176555,HTTPS,0
10,0,319.7203005599072,HTTPS,0
11,1,280.11412188893485,HTTPS,0
17,0,224.14937600795483,HTTPS,0
16,2,225.82151531680626,HTTPS,0
11,0,256.2980015509612,HTTPS,0
19,0,336.48264576968796,HTTPS,0
13,1,243.8817978755746,HTTPS,0
8,2,308.2125402792292,HTTPS,0
4,60,2.3474691688409326,SSH,1
9,1,196.223186415704,HTTPS,0
16,1,157.58443837110462,HTTP,0
8,2,227.488029570608,HTTPS,0
9,0,228.63200223867827,HTTPS,0
10,0,183.6964070658743,HTTPS,0
16,0,92.81140649492296,HTTP,0
10,0,129.2747507659263,HTTP,0
16,0,172.15373982017113,HTTP,0
9,0,273.20534737221965,HTTPS,0
8,0,95.07372838445917,HTTP,0
9,2,114.98420651794396,HTTP,0
8,1,247.03737434376356,HTTPS,0
16,1,109.16192188090483,HTTP,0
16,1,282.3376935028523,HTTPS,0
17,2,270.9831339382881,HTTPS,0
9,3,295.92685097394764,HTTPS,0
11,1,18.428925938940726,DNS,0
8,2,74.81505196680976,HTTP,0
15,1,109.25528445253215,HTTP,0
9,1,18.963804358362808,DNS,0
9,1,92.14612302270534,HTTP,0
18,1,66.65855869085931,HTTP,0
10,1,118.99139242861597,HTTP,0
8,2,9.791065005474067,DNS,0
9,0,262.46310038550445,HTTPS,0
15,2,240.88127229391444,HTTPS,0
9,1,153.3897998494009,HTTP,0
8,0,267.3014307108267,HTTPS,0
16,0,111.67603027143294,HTTP,0
9,2,107.54766393416492,HTTP,0
17,0,94.83682016734687,HTTP,0
9,0,119.92846695562868,HTTP,0
19,0,308.3309443460124,HTTPS,0
6,1,359.55801334761935,HTTPS,0
15,1,246.95205655955226,HTTPS,0
16,2,14.091906620900874,DNS,0
15,1,16.33374132677856,DNS,0
3,37,2.731716697189356,SSH,1
5,1,207.0576935277701,HTTPS,0
11,1,135.04747038044377,HTTP,0
3,36,2.507231226506662,SSH,1
17,0,165.94269319180074,HTTPS,0
18,3,122.34515803907624,HTTP,0
12,0,22.940202771163012,DNS,0
7,2,255.88822202647358,HTTPS,0
7,0,122.62569107446846,HTTP,0
7,1,232.22484132402937,HTTPS,0
7,0,243.1223571398734,HTTPS,0
14,0,293.85545074056563,HTTPS,0
6,2,236.4084105549521,HTTPS,0
13,1,311.63348843773394,HTTPS,0
10,0,14.862112378075311,DNS,0
10,0,298.4278083564228,HTTPS,0
3,76,2.4945565876724958,SSH,1
17,0,160.6439085835084,HTTP,0
16,1,179.14047759976876,HTTPS,0
16,0,201.09770553336782,HTTPS,0
7,1,268.81254384882754,HTTPS,0
13,1,216.70984655490065,HTTPS,0
8,1,77.79003130541768,HTTP,0
6,0,260.9878845310916,HTTPS,0
8,0,59.39864577049051,HTTP,0
17,1,157.55077357464688,HTTP,0
16,1,71.02957755738151,HTTP,0
8,1,201.08491192733055,HTTPS,0
7,2,109.02583626329206,HTTP,0
8,2,222.15109905499372,HTTPS,0
8,1,115.88528887160126,HTTP,0
10,0,97.59123904111183,HTTP,0
17,1,143.90377934827953,HTTP,0
18,0,13.145539843942089,DNS,0
14,2,209.5212027458612,HTTPS,0
17,0,15.169653791515683,DNS,0
13,1,15.80946155463701,DNS,0
10,1,10.9605261214754,DNS,0
18,0,178.44489886332101,HTTP,0
17,0,97.4991275943714,HTTP,0
15,0,244.35883583031233,HTTPS,0
9,0,278.8997001862401,HTTPS,0
16,1,179.55876465707365,HTTPS,0
15,3,105.10823468190662,HTTP,0
19,0,16.95837621144863,DNS,0
9,3,142.3414151115593,HTTPS,0
7,0,306.5454105916342,HTTPS,0
9,1,180.92579549686593,HTTP,0
14,1,175.39526387219422,HTTPS,0
15,0,230.06740119254636,HTTPS,0
11,1,239.98835258792232,HTTPS,0
8,0,313.98582893156185,HTTPS,0
11,1,351.92073160110203,HTTPS,0
7,0,117.2479786850186,HTTP,0
9,0,250.04925177024293,HTTPS,0
18,1,345.4689155852304,HTTPS,0
14,1,67.79322815095401,HTTP,0
8,1,129.43887679678588,HTTP,0
17,0,193.5546614000885,HTTP,0
13,0,253.41815614773395,HTTPS,0
8,0,143.26191017147409,HTTP,0
17,1,189.49421481694503,HTTPS,0
19,0,17.52877389222872,DNS,0
8,0,268.21587653983045,HTTPS,0
17,1,200.26045416673912,HTTPS,0
14,0,160.1954300398114,HTTPS,0
9,2,210.76545701057694,HTTPS,0
18,1,299.13109909364346,HTTPS,0
17,2,241.02972667009516,HTTPS,0
14,0,124.55770907125823,HTTP,0
15,0,14.663081911809941,DNS,0
8,2,224.36618990308085,HTTPS,0
2,39,2.35288399079514,SSH,1
6,0,133.1048571298237,HTTP,0
17,4,111.01105617552751,HTTP,0
8,0,4.299328689744652,DNS,0
16,0,17.923839478444172,DNS,0
8,2,7.240470621545166,DNS,0
7,0,45.16235639492467,HTTP,0
16,2,209.59793400065885,HTTPS,0
8,2,162.2347829445184,HTTP,0
15,0,309.1181251367374,HTTPS,0
9,1,186.09305626130006,HTTPS,0
16,0,166.68431964411187,HTTP,0
9,1,202.60666285148702,HTTPS,0
18,2,259.73893201613055,HTTPS,0
18,1,250.12823477605147,HTTPS,0
7,0,226.0464498161884,HTTPS,0
14,0,207.32378247817792,HTTPS,0
7,0,203.05826882776122,HTTPS,0
7,0,275.97559235419783,HTTPS,0
9,2,144.68147050613484,HTTP,0
12,0,96.16673400311927,HTTP,0
8,2,282.0913318068063,HTTPS,0
10,1,334.40321108029514,HTTPS,0
9,0,304.1259046518415,HTTPS,0
13,0,134.66967244314793,HTTP,0
10,0,243.3732632945314,HTTPS,0
16,2,131.16223806316793,HTTP,0
18,1,193.26760215672127,HTTPS,0
12,1,98.64751191542805,HTTP,0
19,0,212.65725884407345,HTTPS,0
8,0,329.94905146699404,HTTPS,0
9,2,179.78976381638344,HTTPS,0
18,1,151.3474828163511,HTTPS,0
14,1,174.85762079962836,HTTP,0
8,0,146.04912027144272,HTTP,0
16,0,335.29214449714397,HTTPS,0
9,2,129.32247316234304,HTTP,0
8,0,182.0722992804431,HTTPS,0
12,1,133.22553564138622,HTTP,0
7,1,316.944731239283,HTTPS,0
12,0,92.47654245257786,HTTP,0
9,2,141.4715080507161,HTTP,0
6,0,139.10028811865598,HTTPS,0
9,0,190.29519644622138,HTTP,0
5,3,263.47549901517675,HTTPS,0
15,0,197.17902535778495,HTTPS,0
16,1,13.848900217816606,DNS,0
17,0,256.3390654335133,HTTPS,0
11,2,229.700072990994,HTTPS,0
17,0,224.72096603526683,HTTPS,0
10,1,354.5748301551349,HTTPS,0
17,1,270.7389312663035,HTTPS,0
7,0,335.57118030821937,HTTPS,0
10,1,108.47371387631269,HTTP,0
16,1,122.6908277503583,HTTP,0
15,0,161.61573051360716,HTTPS,0
10,4,366.5248248260953,HTTPS,0
18,1,296.01478668342986,HTTPS,0
2,55,1.9439100993392031,SSH,1
15,0,15.526408078039985,DNS,0
17,2,257.0644629585497,HTTPS,0
8,0,192.93419129808493,HTTPS,0
9,3,270.24660121175316,HTTPS,0
18,1,302.7469967858008,HTTPS,0
7,3,111.12282252019722,HTTP,0
9,1,290.04122735505644,HTTPS,0
14,1,286.3349423278268,HTTPS,0
14,0,109.17414437093501,HTTP,0
8,0,264.29685235802145,HTTPS,0
14,2,206.92698876353427,HTTPS,0
9,1,66.81914977190135,HTTP,0
7,0,308.5976248118591,HTTPS,0
12,0,121.44075551602499,HTTP,0
15,2,209.22776320720027,HTTPS,0
15,1,13.514541630842334,DNS,0
15,1,170.27496360255918,HTTPS,0
16,1,123.59653722587086,HTTP,0
17,0,17.676519029442716,DNS,0
14,1,118.94721391932528,HTTP,0
7,0,227.87567148953826,HTTPS,0
15,1,87.47543905737872,HTTP,0
14,4,258.6490137658199,HTTPS,0
16,0,174.83944106193712,HTTP,0
11,1,296.99725909286707,HTTPS,0
15,0,124.19962486528023,HTTPS,0
7,1,13.311832777744854,DNS,0
11,1,21.671364798196535,DNS,0
18,1,208.81745328527995,HTTPS,0
10,1,132.00294832552612,HTTP,0
13,0,316.47848443805447,HTTPS,0
13,0,130.44469156050795,HTTP,0
16,2,81.90404405654618,HTTP,0
8,2,250.47394474578599,HTTPS,0
12,0,50.23242387715436,HTTP,0
16,0,167.4519224089196,HTTPS,0
8,0,117.47545994456927,HTTP,0
9,0,277.6920059454886,HTTPS,0
9,3,147.92728401276347,HTTP,0
8,0,173.47213369228785,HTTPS,0
8,1,264.9200042227839,HTTPS,0
14,1,291.9340009299699,HTTPS,0
16,2,238.7968519014007,HTTPS,0
14,0,107.28118282743102,HTTP,0
18,1,20.730373405344412,DNS,0
15,0,140.66813848570342,HTTP,0
8,0,148.37406589156777,HTTP,0
8,0,285.1893879318253,HTTPS,0
14,0,89.24946606316976,HTTP,0
16,0,290.28218988821357,HTTPS,0
10,1,18.01581486452477,DNS,0
16,2,235.69266584503808,HTTPS,0
9,0,294.70169979529584,HTTPS,0
9,1,214.11778091466863,HTTPS,0
4,50,2.2967473968448684,SSH,1
9,0,264.61715113867,HTTPS,0
16,1,303.4506666009683,HTTPS,0
17,0,415.03501911382705,HTTPS,0
